tweet_id,bio_id,text
1230531701903908867,M001143,"""I am certain Democrats in Congress will stand proudly with our Hmong and Lao communities to stop President Trump from moving forward with his dangerous deportation policy,"" McCollum, a St. Paul Democrat, said in a statement Wednesday.
https://t.co/Oi6xbiUJUZ"
1313239216273457152,K000380,"As the Dean of Michigan's Democratic congressional delegation, I have seen @HaleyLive &amp; @ElissaSlotkin work tirelessly on behalf of working families in their districts. We need to keep them in Congress fighting for Michigan! https://t.co/GX62wFpROC"
921062623696867328,J000126,Sexual assault and harassment has no place in our society and I do not blame the victims of sexual assault . . . https://t.co/Yw9L0xJYAi https://t.co/lkrCK8UUqR
1334257051162304512,M000312,This is big: https://t.co/J3e44d2H2s
1317970891259609088,C001124,"Healthcare is a human right and protecting rural healthcare access is a top priority, especially since there are only 3 hospitals left in our District. We need to continue to invest in our vulnerable communities and expand access to healthcare throughout the Central Valley. https://t.co/ETIgQ8COTj"
1222345081434398722,W000817,"No matter where you live in America, you should have the opportunity to thrive. I want Washington to work for communities all over this country—including our rural communities—and I've got a plan to make sure it does. Thanks to everyone who joined us for our Davenport town hall! https://t.co/nxGyACJtCb"
1131241739438776320,M001184,Great countries do not fight endless wars.
974019366692978688,C000266,Proud of the bipartisan work @HouseSmallBiz is doing for American small businesses. https://t.co/V7suSuNBvd
1308839296665899013,L000575,"This morning I got to hear from @DHS_Wolf during his nomination hearing to serve as the Senate confirmed head of the agency. Didn't catch it? Watch the recap here. 📽️
https://t.co/CCVcMH3Rii"
1184123796070027266,R000576,Discussing #Syria and #impeachment NOW on @wbalradio and the @C4Show. Tune in!
1363720890517659649,L000582,@SimpFighter @CletaMitchell The House will pass the American Rescue Plan this week. This is in addition to the five Covid19 laws we enacted last year.
1159942201750642688,T000468,Grateful for our first responders on the scene. Be safe out there Las Vegas. https://t.co/fZMRh68QsU
1085943823950323713,T000470,We have to protect Western Water and private property rights. Check out the two bills I reintroduced this week on these issues → https://t.co/WcX5yS3vxQ
1214242507145515008,A000374,"So, if @realDonaldTrump had notified Pelosi and Congress before taking decisive life-saving action, I truly believe the terrorist Soleimani would still be alive and killing Americans. Congress moves at a snail's pace - thankfully, President Trump moves at light speed."
1025467354304663552,M001143,It was moving to meet with &amp; hear the stories of passionate advocates &amp; caregivers from @alzMNND. Alzheimer’s research has been woefully under-recognized. It's my hope that further federal investment will lead to finding the cause &amp; cure for this devastating disease. https://t.co/hZp7jUoHiz
1179554155226157056,S001177,"The 4th Annual NMI Congressional App Challenge is now ongoing. Young coders from the Marianas are invited to develop their coding skills and showcase their creativity by making one-of-a-kind apps for this challenge.

For more info:
https://t.co/0aJhCFLe34 https://t.co/1QzwUICUuA"
911250995338006528,W000799,Lack of clarity from @HHSGov re: MN health care funds is unacceptable. @GovMarkDayton has my full support as we work through this situation. https://t.co/Y7MQUTv4RD
1332009059990515712,B001243,"Saddened to hear of the passing of Clark Shaw, CEO of Brooks Shaw's Old Country Store. Clark has demonstrated leadership and dedication in the Jackson community for many decades and his legacy will not be forgotten. I send my condolences to his family and friends."
954795106963542016,P000606,Senator Schumer &amp; @SenateDems made the choice to put illegal immigrants over the health care of 9 million American children. #SchumerShutdown
1153294360596942849,W000802,"On climate, what is Republicans’ policy? 

Groveling obedience to the fossil fuel industry that funds their Party. #ChamberofCarbon #CorruptionInPlainView."
1203025941552861184,B001230,We lose too many veterans to suicide &amp; drug overdoses. My legislation with @SenDanSullivan will confront the overmedication of veterans and prevent suicide deaths. Let’s get it done and do right by our veterans who have sacrificed so much for our country. https://t.co/j6aVyRXABh
1245857295365361664,M000133,Health care workers should not have to settle for loose-fitting masks or bandanas in this time of crisis. We need to invoke the full Defense Protection Act so that all health care workers have safe N95 masks. #MakeTheMasks https://t.co/9IjMTk7ME8
1207479450176303107,C001070,"Every Senator will swear an oath to hear evidence as an impartial juror, and we owe it to the American people to fairly consider all available information related to these articles of impeachment."
925428159381688320,T000468,Tomorrow is the first day of open enrollment. Go to @NVHealthLink and #GetCovered. https://t.co/mwFYdMszEG https://t.co/Jm3Dh9mMso
1327334430701215744,L000563,Happy #WorldKindness Day. Today's a day to remember to be kind to others. Small acts of kindness can go a long way. #WorldKindnessDay2020
1336034981358002178,S001208,And while this was directed at our Secretary of State –– while she was in her home with her four-year-old son –– the sum total of what’s gone on since November 4 is the chipping away at the confidence in our democratic system.
976172889392254977,S001184,"Thanks to @HBCUCaucus for hosting the #STEAMDayofAction. Good to speak alongside @SenAlexander where I spoke about the good work our HBCUs continue to do, the importance of creating opportunity, and the positive impact of my #InvestinginOpportunityAct. https://t.co/RODc87hxkW"
1059787103943475200,R000602,"Started our morning bright and early in #Mineola with @AnnaMKaplan, catching voters on their way to work and reminding them to VOTE TODAY in #NY04. #GOTV https://t.co/SHkVvZS4Bm"
1095818650911567872,T000460,"Thank you to @ThisIsOurLane for endorsing #HR8, my bipartisan bill to expand background checks. Proud to have you in our fight to help prevent gun violence. RT to thank them."
1148773189977333760,C001070,"Thank you, Jackson, for standing up for the 5.3 million Pennsylvanians with #PreExistingConditions who will lose their coverage if the ACA is overturned. I look forward to watching you lead this country one day. You’re already well on your way. https://t.co/mXiXJJYl4K"
983804100172185600,M000355,".@SenateMajLdr McConnell: Let’s Consider and Confirm These Nominees Without Delay 
https://t.co/vVyfm1wjXj"
951526253370241026,P000449,Thank you for your support! #SESTA #PassSESTA #ListenToSurvivors #HumanTraffickingAwarenessDay https://t.co/Do4JQBKI9G
1151605843596587008,K000009,"The opioid crisis has ravaged too many families and neighborhoods. Big Pharma, providers, manufacturers AND distributors must be held accountable! May our federal court in Cleveland bring justice for the communities devastated by this deadly epidemic. https://t.co/Md61e67P9j"
950166533237542912,M001188,The earth is the only home we have. We have to stop this administration from ending essential environmental protections before it's too late. https://t.co/x99HNJsswc
1257741268278444035,S001165,Many aspects of daily life have been disrupted due to COVID-19. Our schools in NJ have closed for the remainder of the school year while we practice social distancing.
1253735902414868480,C001035,"It’s nothing short of a miracle that the Androscoggin Mill in Jay is able to reopen two paper machines only eight short days after the explosion. This is all thanks to the bravery of the employees whose quick actions prevented further damage.
https://t.co/S7Xutfuz6m"
1308478648039735298,G000577,Quote is below: 2/4) https://t.co/mqMeGF27yw
1204450352541646848,L000551,"Love to hear that @SpeakerPelosi's favorite pin says ""One country. One destiny."" ❤️ #RuleWithUs #WomenRule"
996698601899294721,M001190,"It’s important that the aviation industry has the skilled workforce they need to
get every passenger to their destination safely.
https://t.co/IIJE0OyDp3"
949312717738803200,S001193,A new year means new opportunities to create lasting political change. Join me on Jan 9 with @thatchriskelly &amp; @Tech4Campaigns as we discuss how tech can better unite our country in 2018. Limited tix available: https://t.co/TXgcS63p1R
1120377598125707264,W000797,"The devastating environmental repercussions of the 2010 Deepwater Horizon oil spill continue to this day. Ocean scientist @DonBoesch told @anniema15: “There are wetland areas that were oiled &amp; died and they aren’t recovering and they just won’t recover.""
https://t.co/eAgjy8RSbG"
994933473336004611,T000460,I want to particularly applaud the constant dedication of FEMA Region IX Admin Fenton and @CalOES_Dir Director Ghilarducci who have been leaders in this effort. (2/3)
1077652788623171584,R000486,"As top Democrat on the DHS Appropriations Subcommittee, I will keep fighting Trump’s irresponsible, uncaring, and hateful immigration policies. Any U.S. President must ALWAYS ensure their administration prioritizes the well-being of the children in its care."
